behaviorSpaceRun,componentID,componentSize,terr,mem,numPred
168,4,4,Pred,Individual,4
168,1,2,Pred,Individual,4
169,2,5,Pred,Individual,4
169,3,3,Pred,Individual,4
169,1,9,Pred,Individual,4
169,4,3,Pred,Individual,4
170,1,9,Pred,Individual,4
170,4,1,Pred,Individual,4
170,5,1,Pred,Individual,4
170,2,3,Pred,Individual,4
170,3,3,Pred,Individual,4
170,6,1,Pred,Individual,4
170,7,1,Pred,Individual,4
170,8,1,Pred,Individual,4
171,3,4,Pred,Individual,4
171,2,9,Pred,Individual,4
171,1,7,Pred,Individual,4
172,2,4,Pred,Individual,4
172,4,8,Pred,Individual,4
172,1,6,Pred,Individual,4
172,3,2,Pred,Individual,4
173,3,8,Pred,Individual,4
173,4,2,Pred,Individual,4
173,1,6,Pred,Individual,4
173,2,4,Pred,Individual,4
174,2,13,Pred,Individual,4
174,3,5,Pred,Individual,4
174,1,2,Pred,Individual,4
175,1,2,Pred,Individual,4
175,4,6,Pred,Individual,4
175,3,9,Pred,Individual,4
175,2,3,Pred,Individual,4
176,2,4,Pred,Individual,4
176,5,3,Pred,Individual,4
176,1,3,Pred,Individual,4
176,4,5,Pred,Individual,4
176,3,5,Pred,Individual,4
177,3,7,Pred,Individual,4
177,4,6,Pred,Individual,4
177,2,3,Pred,Individual,4
177,1,4,Pred,Individual,4
178,3,7,Pred,Individual,4
178,2,8,Pred,Individual,4
178,4,1,Pred,Individual,4
178,5,1,Pred,Individual,4
178,1,2,Pred,Individual,4
178,6,1,Pred,Individual,4
179,4,7,Pred,Individual,4
179,1,5,Pred,Individual,4
179,2,4,Pred,Individual,4
179,3,4,Pred,Individual,4
180,4,8,Pred,Individual,4
180,3,8,Pred,Individual,4
180,1,2,Pred,Individual,4
180,2,2,Pred,Individual,4
181,1,10,Pred,Individual,4
181,3,7,Pred,Individual,4
181,2,3,Pred,Individual,4
182,2,9,Pred,Individual,4
182,1,5,Pred,Individual,4
182,4,1,Pred,Individual,4
182,3,4,Pred,Individual,4
182,5,1,Pred,Individual,4
183,2,5,Pred,Individual,4
183,3,13,Pred,Individual,4
183,1,2,Pred,Individual,4
184,1,10,Pred,Individual,4
184,2,10,Pred,Individual,4
185,3,14,Pred,Individual,4
185,4,1,Pred,Individual,4
185,1,2,Pred,Individual,4
185,2,2,Pred,Individual,4
185,5,1,Pred,Individual,4
186,1,2,Pred,Individual,4
186,3,7,Pred,Individual,4
186,2,11,Pred,Individual,4
187,3,16,Pred,Individual,4
187,1,2,Pred,Individual,4
187,2,2,Pred,Individual,4
188,2,15,Pred,Individual,4
188,3,3,Pred,Individual,4
188,1,2,Pred,Individual,4
189,2,9,Pred,Individual,4
189,4,6,Pred,Individual,4
189,1,2,Pred,Individual,4
189,3,3,Pred,Individual,4
190,3,4,Pred,Individual,4
190,2,7,Pred,Individual,4
190,4,4,Pred,Individual,4
190,1,5,Pred,Individual,4
191,3,6,Pred,Individual,4
191,4,4,Pred,Individual,4
191,2,8,Pred,Individual,4
191,1,2,Pred,Individual,4
192,3,6,Pred,Individual,4
192,1,2,Pred,Individual,4
192,2,9,Pred,Individual,4
192,4,1,Pred,Individual,4
192,5,1,Pred,Individual,4
192,6,1,Pred,Individual,4
193,3,12,Pred,Individual,4
193,2,5,Pred,Individual,4
193,1,3,Pred,Individual,4
194,2,11,Pred,Individual,4
194,3,5,Pred,Individual,4
194,1,4,Pred,Individual,4
195,1,9,Pred,Individual,4
195,3,5,Pred,Individual,4
195,2,6,Pred,Individual,4
196,1,11,Pred,Individual,4
196,3,7,Pred,Individual,4
196,2,2,Pred,Individual,4
197,3,3,Pred,Individual,4
197,2,3,Pred,Individual,4
197,4,6,Pred,Individual,4
197,1,8,Pred,Individual,4
198,4,5,Pred,Individual,4
198,3,6,Pred,Individual,4
198,1,6,Pred,Individual,4
198,2,3,Pred,Individual,4
199,1,12,Pred,Individual,4
199,2,3,Pred,Individual,4
199,3,5,Pred,Individual,4
200,2,17,Pred,Individual,4
200,1,3,Pred,Individual,4
1,2,10,Pred,None,1
1,3,7,Pred,None,1
1,1,3,Pred,None,1
2,1,13,Pred,None,1
2,2,7,Pred,None,1
3,3,9,Pred,None,1
3,2,4,Pred,None,1
3,1,7,Pred,None,1
4,3,6,Pred,None,1
4,2,3,Pred,None,1
4,1,5,Pred,None,1
4,4,6,Pred,None,1
5,1,8,Pred,None,1
5,2,12,Pred,None,1
6,1,10,Pred,None,1
6,2,10,Pred,None,1
7,2,11,Pred,None,1
7,3,7,Pred,None,1
7,1,2,Pred,None,1
8,2,11,Pred,None,1
8,1,6,Pred,None,1
8,3,3,Pred,None,1
9,2,4,Pred,None,1
9,4,7,Pred,None,1
9,3,6,Pred,None,1
9,1,2,Pred,None,1
9,5,1,Pred,None,1
10,1,11,Pred,None,1
10,2,9,Pred,None,1
11,3,14,Pred,None,1
11,1,3,Pred,None,1
11,2,3,Pred,None,1
12,2,9,Pred,None,1
12,1,11,Pred,None,1
13,1,5,Pred,None,1
13,2,5,Pred,None,1
13,3,7,Pred,None,1
13,4,3,Pred,None,1
14,5,1,Pred,None,1
14,3,5,Pred,None,1
14,1,6,Pred,None,1
14,2,3,Pred,None,1
14,4,5,Pred,None,1
15,2,10,Pred,None,1
15,4,4,Pred,None,1
15,3,4,Pred,None,1
15,1,2,Pred,None,1
16,3,13,Pred,None,1
16,4,2,Pred,None,1
16,1,2,Pred,None,1
16,2,2,Pred,None,1
16,5,1,Pred,None,1
17,1,10,Pred,None,1
17,2,7,Pred,None,1
17,3,3,Pred,None,1
18,2,8,Pred,None,1
18,1,12,Pred,None,1
19,1,7,Pred,None,1
19,4,1,Pred,None,1
19,2,6,Pred,None,1
19,3,4,Pred,None,1
19,5,1,Pred,None,1
19,6,1,Pred,None,1
20,1,2,Pred,None,1
20,3,5,Pred,None,1
20,2,11,Pred,None,1
20,4,1,Pred,None,1
20,5,1,Pred,None,1
21,3,10,Pred,None,1
21,1,7,Pred,None,1
21,2,2,Pred,None,1
21,4,1,Pred,None,1
22,3,9,Pred,None,1
22,2,9,Pred,None,1
22,1,2,Pred,None,1
23,2,13,Pred,None,1
23,3,5,Pred,None,1
23,1,2,Pred,None,1
24,5,2,Pred,None,1
24,4,5,Pred,None,1
24,1,4,Pred,None,1
24,2,4,Pred,None,1
24,3,3,Pred,None,1
24,6,1,Pred,None,1
24,7,1,Pred,None,1
25,2,10,Pred,None,1
25,1,6,Pred,None,1
25,3,4,Pred,None,1
26,2,8,Pred,None,1
26,3,9,Pred,None,1
26,1,3,Pred,None,1
27,2,11,Pred,None,1
27,4,5,Pred,None,1
27,3,2,Pred,None,1
27,1,2,Pred,None,1
28,4,4,Pred,None,1
28,2,10,Pred,None,1
28,3,4,Pred,None,1
28,1,2,Pred,None,1
29,3,4,Pred,None,1
29,4,4,Pred,None,1
29,2,7,Pred,None,1
29,1,5,Pred,None,1
30,2,18,Pred,None,1
30,1,2,Pred,None,1
31,1,10,Pred,None,1
31,3,5,Pred,None,1
31,2,4,Pred,None,1
31,4,1,Pred,None,1
32,3,7,Pred,None,1
32,2,7,Pred,None,1
32,1,6,Pred,None,1
33,1,7,Pred,None,1
33,2,11,Pred,None,1
33,3,1,Pred,None,1
33,4,1,Pred,None,1
34,2,8,Pred,None,1
34,3,7,Pred,None,1
34,1,5,Pred,None,1
35,2,7,Pred,None,1
35,3,9,Pred,None,1
35,1,4,Pred,None,1
36,1,10,Pred,None,1
36,2,6,Pred,None,1
36,3,4,Pred,None,1
37,1,5,Pred,None,1
37,4,7,Pred,None,1
37,2,2,Pred,None,1
37,5,4,Pred,None,1
37,3,2,Pred,None,1
38,3,10,Pred,None,1
38,1,4,Pred,None,1
38,2,6,Pred,None,1
39,2,5,Pred,None,1
39,1,4,Pred,None,1
39,3,7,Pred,None,1
39,4,4,Pred,None,1
40,3,1,Pred,None,1
40,1,12,Pred,None,1
40,2,3,Pred,None,1
40,4,1,Pred,None,1
40,5,1,Pred,None,1
40,6,1,Pred,None,1
40,7,1,Pred,None,1
41,2,10,Pred,None,1
41,3,1,Pred,None,1
41,1,5,Pred,None,1
41,4,1,Pred,None,1
41,5,1,Pred,None,1
41,6,1,Pred,None,1
41,7,1,Pred,None,1
42,2,7,Pred,None,1
42,3,8,Pred,None,1
42,4,2,Pred,None,1
42,1,3,Pred,None,1
43,2,16,Pred,None,1
43,1,4,Pred,None,1
44,1,11,Pred,None,1
44,2,4,Pred,None,1
44,3,5,Pred,None,1
45,4,6,Pred,None,1
45,2,9,Pred,None,1
45,3,3,Pred,None,1
45,1,2,Pred,None,1
46,1,6,Pred,None,1
46,2,11,Pred,None,1
46,3,3,Pred,None,1
47,1,9,Pred,None,1
47,2,11,Pred,None,1
48,1,10,Pred,None,1
48,3,7,Pred,None,1
48,2,3,Pred,None,1
49,2,6,Pred,None,1
49,1,5,Pred,None,1
49,3,3,Pred,None,1
49,4,1,Pred,None,1
49,5,1,Pred,None,1
49,6,1,Pred,None,1
49,7,1,Pred,None,1
49,8,1,Pred,None,1
49,9,1,Pred,None,1
50,3,3,Pred,None,1
50,1,4,Pred,None,1
50,5,2,Pred,None,1
50,4,3,Pred,None,1
50,2,8,Pred,None,1
51,2,18,Pred,None,2
51,1,2,Pred,None,2
52,1,2,Pred,None,2
52,2,13,Pred,None,2
52,3,5,Pred,None,2
53,2,9,Pred,None,2
53,3,4,Pred,None,2
53,1,7,Pred,None,2
54,1,6,Pred,None,2
54,2,2,Pred,None,2
54,3,12,Pred,None,2
55,4,1,Pred,None,2
55,1,9,Pred,None,2
55,2,6,Pred,None,2
55,3,3,Pred,None,2
55,5,1,Pred,None,2
56,2,6,Pred,None,2
56,4,7,Pred,None,2
56,3,4,Pred,None,2
56,1,3,Pred,None,2
57,3,11,Pred,None,2
57,2,6,Pred,None,2
57,1,3,Pred,None,2
58,2,6,Pred,None,2
58,1,5,Pred,None,2
58,3,9,Pred,None,2
59,1,2,Pred,None,2
59,2,9,Pred,None,2
59,4,3,Pred,None,2
59,3,6,Pred,None,2
60,4,4,Pred,None,2
60,3,4,Pred,None,2
60,5,1,Pred,None,2
60,2,5,Pred,None,2
60,1,6,Pred,None,2
61,2,7,Pred,None,2
61,3,5,Pred,None,2
61,4,1,Pred,None,2
61,1,6,Pred,None,2
61,5,1,Pred,None,2
62,3,11,Pred,None,2
62,2,7,Pred,None,2
62,1,2,Pred,None,2
63,1,12,Pred,None,2
63,2,8,Pred,None,2
64,1,3,Pred,None,2
64,3,3,Pred,None,2
64,5,1,Pred,None,2
64,4,7,Pred,None,2
64,2,4,Pred,None,2
64,6,1,Pred,None,2
64,7,1,Pred,None,2
65,3,9,Pred,None,2
65,2,4,Pred,None,2
65,1,7,Pred,None,2
66,1,8,Pred,None,2
66,2,9,Pred,None,2
66,3,1,Pred,None,2
66,4,1,Pred,None,2
66,5,1,Pred,None,2
67,4,5,Pred,None,2
67,2,4,Pred,None,2
67,3,2,Pred,None,2
67,1,8,Pred,None,2
67,5,1,Pred,None,2
68,1,6,Pred,None,2
68,4,1,Pred,None,2
68,5,1,Pred,None,2
68,6,1,Pred,None,2
68,3,4,Pred,None,2
68,2,3,Pred,None,2
68,7,1,Pred,None,2
68,8,1,Pred,None,2
68,9,1,Pred,None,2
68,10,1,Pred,None,2
69,1,5,Pred,None,2
69,4,1,Pred,None,2
69,3,7,Pred,None,2
69,2,5,Pred,None,2
69,5,1,Pred,None,2
69,6,1,Pred,None,2
70,3,3,Pred,None,2
70,2,13,Pred,None,2
70,1,4,Pred,None,2
71,1,5,Pred,None,2
71,3,10,Pred,None,2
71,2,2,Pred,None,2
71,4,3,Pred,None,2
72,2,13,Pred,None,2
72,1,7,Pred,None,2
73,2,11,Pred,None,2
73,3,1,Pred,None,2
73,4,1,Pred,None,2
73,1,5,Pred,None,2
73,5,1,Pred,None,2
73,6,1,Pred,None,2
74,1,4,Pred,None,2
74,5,3,Pred,None,2
74,2,6,Pred,None,2
74,4,3,Pred,None,2
74,3,4,Pred,None,2
75,3,11,Pred,None,2
75,2,5,Pred,None,2
75,1,4,Pred,None,2
76,4,2,Pred,None,2
76,1,5,Pred,None,2
76,2,8,Pred,None,2
76,3,2,Pred,None,2
76,5,3,Pred,None,2
77,2,12,Pred,None,2
77,3,4,Pred,None,2
77,1,4,Pred,None,2
78,2,18,Pred,None,2
78,1,2,Pred,None,2
79,1,15,Pred,None,2
79,2,5,Pred,None,2
80,1,3,Pred,None,2
80,2,14,Pred,None,2
80,3,1,Pred,None,2
80,4,1,Pred,None,2
80,5,1,Pred,None,2
81,4,9,Pred,None,2
81,5,1,Pred,None,2
81,3,4,Pred,None,2
81,6,1,Pred,None,2
81,7,1,Pred,None,2
81,2,2,Pred,None,2
81,1,2,Pred,None,2
82,4,1,Pred,None,2
82,1,4,Pred,None,2
82,3,4,Pred,None,2
82,2,10,Pred,None,2
82,5,1,Pred,None,2
83,2,18,Pred,None,2
83,1,2,Pred,None,2
84,3,10,Pred,None,2
84,1,8,Pred,None,2
84,2,2,Pred,None,2
85,2,18,Pred,None,2
85,1,2,Pred,None,2
86,3,15,Pred,None,2
86,2,3,Pred,None,2
86,1,2,Pred,None,2
87,1,9,Pred,None,2
87,2,11,Pred,None,2
88,5,8,Pred,None,2
88,4,5,Pred,None,2
88,2,2,Pred,None,2
88,1,3,Pred,None,2
88,3,2,Pred,None,2
89,1,9,Pred,None,2
89,2,4,Pred,None,2
89,3,7,Pred,None,2
90,2,7,Pred,None,2
90,3,7,Pred,None,2
90,1,6,Pred,None,2
91,3,4,Pred,None,2
91,1,9,Pred,None,2
91,4,1,Pred,None,2
91,5,1,Pred,None,2
91,2,2,Pred,None,2
91,6,1,Pred,None,2
91,7,1,Pred,None,2
91,8,1,Pred,None,2
92,4,3,Pred,None,2
92,3,7,Pred,None,2
92,5,1,Pred,None,2
92,2,6,Pred,None,2
92,1,3,Pred,None,2
93,5,1,Pred,None,2
93,2,5,Pred,None,2
93,1,4,Pred,None,2
93,4,5,Pred,None,2
93,3,2,Pred,None,2
93,6,1,Pred,None,2
93,7,1,Pred,None,2
93,8,1,Pred,None,2
94,2,7,Pred,None,2
94,1,9,Pred,None,2
94,3,4,Pred,None,2
95,2,7,Pred,None,2
95,3,11,Pred,None,2
95,1,2,Pred,None,2
96,2,7,Pred,None,2
96,1,7,Pred,None,2
96,3,6,Pred,None,2
97,1,8,Pred,None,2
97,2,12,Pred,None,2
98,1,15,Pred,None,2
98,3,1,Pred,None,2
98,4,1,Pred,None,2
98,2,3,Pred,None,2
99,3,6,Pred,None,2
99,2,5,Pred,None,2
99,1,9,Pred,None,2
100,3,8,Pred,None,2
100,2,9,Pred,None,2
100,1,3,Pred,None,2
101,2,18,Pred,None,3
101,1,2,Pred,None,3
102,1,7,Pred,None,3
102,4,4,Pred,None,3
102,3,6,Pred,None,3
102,2,3,Pred,None,3
103,2,12,Pred,None,3
103,3,5,Pred,None,3
103,4,1,Pred,None,3
103,1,2,Pred,None,3
104,2,4,Pred,None,3
104,1,7,Pred,None,3
104,3,5,Pred,None,3
104,4,4,Pred,None,3
105,2,8,Pred,None,3
105,3,10,Pred,None,3
105,1,2,Pred,None,3
106,3,8,Pred,None,3
106,1,4,Pred,None,3
106,2,8,Pred,None,3
107,2,7,Pred,None,3
107,3,5,Pred,None,3
107,1,3,Pred,None,3
107,4,1,Pred,None,3
107,5,1,Pred,None,3
107,6,1,Pred,None,3
107,7,1,Pred,None,3
107,8,1,Pred,None,3
108,3,11,Pred,None,3
108,2,5,Pred,None,3
108,1,4,Pred,None,3
109,1,2,Pred,None,3
109,3,5,Pred,None,3
109,2,9,Pred,None,3
109,4,2,Pred,None,3
109,5,1,Pred,None,3
109,6,1,Pred,None,3
110,1,9,Pred,None,3
110,3,4,Pred,None,3
110,2,5,Pred,None,3
110,4,1,Pred,None,3
110,5,1,Pred,None,3
111,2,3,Pred,None,3
111,1,6,Pred,None,3
111,3,11,Pred,None,3
112,2,10,Pred,None,3
112,3,6,Pred,None,3
112,1,3,Pred,None,3
112,4,1,Pred,None,3
113,2,11,Pred,None,3
113,1,9,Pred,None,3
114,2,3,Pred,None,3
114,3,13,Pred,None,3
114,4,2,Pred,None,3
114,1,2,Pred,None,3
115,4,6,Pred,None,3
115,2,2,Pred,None,3
115,1,2,Pred,None,3
115,3,10,Pred,None,3
116,3,4,Pred,None,3
116,2,10,Pred,None,3
116,1,6,Pred,None,3
117,4,6,Pred,None,3
117,3,8,Pred,None,3
117,2,4,Pred,None,3
117,1,2,Pred,None,3
118,2,9,Pred,None,3
118,1,4,Pred,None,3
118,4,1,Pred,None,3
118,5,1,Pred,None,3
118,3,3,Pred,None,3
118,6,1,Pred,None,3
118,7,1,Pred,None,3
119,2,10,Pred,None,3
119,3,7,Pred,None,3
119,1,3,Pred,None,3
120,3,4,Pred,None,3
120,2,5,Pred,None,3
120,1,11,Pred,None,3
121,3,6,Pred,None,3
121,2,5,Pred,None,3
121,1,8,Pred,None,3
121,4,1,Pred,None,3
122,4,1,Pred,None,3
122,2,13,Pred,None,3
122,3,3,Pred,None,3
122,1,2,Pred,None,3
122,5,1,Pred,None,3
123,1,7,Pred,None,3
123,2,13,Pred,None,3
124,1,8,Pred,None,3
124,2,12,Pred,None,3
125,2,9,Pred,None,3
125,1,11,Pred,None,3
126,1,4,Pred,None,3
126,2,6,Pred,None,3
126,4,7,Pred,None,3
126,3,3,Pred,None,3
127,3,16,Pred,None,3
127,2,2,Pred,None,3
127,1,2,Pred,None,3
128,1,13,Pred,None,3
128,2,7,Pred,None,3
129,1,12,Pred,None,3
129,2,8,Pred,None,3
130,1,3,Pred,None,3
130,4,6,Pred,None,3
130,3,5,Pred,None,3
130,2,3,Pred,None,3
130,5,1,Pred,None,3
130,6,1,Pred,None,3
130,7,1,Pred,None,3
131,2,2,Pred,None,3
131,4,10,Pred,None,3
131,3,6,Pred,None,3
131,1,2,Pred,None,3
132,2,10,Pred,None,3
132,4,1,Pred,None,3
132,1,2,Pred,None,3
132,3,6,Pred,None,3
132,5,1,Pred,None,3
133,3,8,Pred,None,3
133,2,5,Pred,None,3
133,4,5,Pred,None,3
133,1,2,Pred,None,3
134,3,9,Pred,None,3
134,2,5,Pred,None,3
134,4,1,Pred,None,3
134,1,3,Pred,None,3
134,5,1,Pred,None,3
134,6,1,Pred,None,3
135,3,5,Pred,None,3
135,2,6,Pred,None,3
135,1,9,Pred,None,3
136,3,4,Pred,None,3
136,1,4,Pred,None,3
136,2,3,Pred,None,3
136,4,9,Pred,None,3
137,2,12,Pred,None,3
137,1,6,Pred,None,3
137,3,2,Pred,None,3
138,2,3,Pred,None,3
138,1,3,Pred,None,3
138,5,1,Pred,None,3
138,3,9,Pred,None,3
138,6,1,Pred,None,3
138,4,3,Pred,None,3
139,3,13,Pred,None,3
139,1,3,Pred,None,3
139,2,4,Pred,None,3
140,1,3,Pred,None,3
140,3,10,Pred,None,3
140,2,7,Pred,None,3
141,3,13,Pred,None,3
141,1,3,Pred,None,3
141,2,4,Pred,None,3
142,1,6,Pred,None,3
142,2,14,Pred,None,3
143,1,2,Pred,None,3
143,2,3,Pred,None,3
143,4,13,Pred,None,3
143,3,2,Pred,None,3
144,2,7,Pred,None,3
144,1,7,Pred,None,3
144,3,3,Pred,None,3
144,4,1,Pred,None,3
144,5,1,Pred,None,3
144,6,1,Pred,None,3
145,1,4,Pred,None,3
145,4,5,Pred,None,3
145,3,7,Pred,None,3
145,2,4,Pred,None,3
146,1,7,Pred,None,3
146,2,13,Pred,None,3
147,1,6,Pred,None,3
147,3,11,Pred,None,3
147,2,3,Pred,None,3
148,1,5,Pred,None,3
148,3,5,Pred,None,3
148,2,10,Pred,None,3
149,3,10,Pred,None,3
149,4,6,Pred,None,3
149,2,2,Pred,None,3
149,1,2,Pred,None,3
150,3,10,Pred,None,3
150,1,7,Pred,None,3
150,2,3,Pred,None,3
151,3,11,Pred,None,4
151,2,7,Pred,None,4
151,1,2,Pred,None,4
152,2,3,Pred,None,4
152,3,9,Pred,None,4
152,1,2,Pred,None,4
152,4,6,Pred,None,4
153,2,5,Pred,None,4
153,3,9,Pred,None,4
153,4,3,Pred,None,4
153,5,1,Pred,None,4
153,1,2,Pred,None,4
154,3,13,Pred,None,4
154,2,2,Pred,None,4
154,4,3,Pred,None,4
154,1,2,Pred,None,4
155,3,11,Pred,None,4
155,2,7,Pred,None,4
155,1,2,Pred,None,4
156,1,6,Pred,None,4
156,3,5,Pred,None,4
156,2,5,Pred,None,4
156,4,4,Pred,None,4
157,3,6,Pred,None,4
157,2,12,Pred,None,4
157,1,2,Pred,None,4
158,4,8,Pred,None,4
158,3,4,Pred,None,4
158,1,6,Pred,None,4
158,2,2,Pred,None,4
159,4,4,Pred,None,4
159,1,7,Pred,None,4
159,2,6,Pred,None,4
159,3,3,Pred,None,4
160,2,3,Pred,None,4
160,3,13,Pred,None,4
160,1,3,Pred,None,4
160,4,1,Pred,None,4
161,2,14,Pred,None,4
161,1,6,Pred,None,4
162,3,8,Pred,None,4
162,2,9,Pred,None,4
162,1,3,Pred,None,4
163,1,7,Pred,None,4
163,2,6,Pred,None,4
163,3,4,Pred,None,4
163,4,1,Pred,None,4
163,5,1,Pred,None,4
163,6,1,Pred,None,4
164,3,8,Pred,None,4
164,1,9,Pred,None,4
164,2,3,Pred,None,4
165,2,6,Pred,None,4
165,1,10,Pred,None,4
165,3,4,Pred,None,4
166,1,5,Pred,None,4
166,2,6,Pred,None,4
166,3,9,Pred,None,4
167,3,8,Pred,None,4
167,5,1,Pred,None,4
167,2,5,Pred,None,4
167,1,4,Pred,None,4
167,4,2,Pred,None,4
168,1,9,Pred,None,4
168,2,11,Pred,None,4
169,1,4,Pred,None,4
169,3,13,Pred,None,4
169,2,3,Pred,None,4
170,3,14,Pred,None,4
170,2,4,Pred,None,4
170,1,2,Pred,None,4
171,5,3,Pred,None,4
171,6,4,Pred,None,4
171,2,5,Pred,None,4
171,1,2,Pred,None,4
171,4,3,Pred,None,4
171,3,3,Pred,None,4
172,2,15,Pred,None,4
172,3,3,Pred,None,4
172,1,2,Pred,None,4
173,2,12,Pred,None,4
173,1,2,Pred,None,4
173,3,4,Pred,None,4
173,4,1,Pred,None,4
173,5,1,Pred,None,4
174,3,6,Pred,None,4
174,1,4,Pred,None,4
174,2,10,Pred,None,4
175,3,5,Pred,None,4
175,4,6,Pred,None,4
175,2,4,Pred,None,4
175,5,1,Pred,None,4
175,1,2,Pred,None,4
175,6,1,Pred,None,4
175,7,1,Pred,None,4
176,2,6,Pred,None,4
176,3,8,Pred,None,4
176,1,6,Pred,None,4
177,2,9,Pred,None,4
177,4,1,Pred,None,4
177,1,2,Pred,None,4
177,3,5,Pred,None,4
177,5,1,Pred,None,4
177,6,1,Pred,None,4
177,7,1,Pred,None,4
178,2,10,Pred,None,4
178,1,7,Pred,None,4
178,3,3,Pred,None,4
179,2,5,Pred,None,4
179,1,4,Pred,None,4
179,3,7,Pred,None,4
179,4,4,Pred,None,4
180,1,9,Pred,None,4
180,3,5,Pred,None,4
180,2,5,Pred,None,4
180,4,1,Pred,None,4
181,2,8,Pred,None,4
181,4,4,Pred,None,4
181,3,5,Pred,None,4
181,1,3,Pred,None,4
182,2,12,Pred,None,4
182,3,5,Pred,None,4
182,1,3,Pred,None,4
183,1,2,Pred,None,4
183,3,12,Pred,None,4
183,2,4,Pred,None,4
183,4,1,Pred,None,4
183,5,1,Pred,None,4
184,3,10,Pred,None,4
184,2,7,Pred,None,4
184,1,2,Pred,None,4
184,4,1,Pred,None,4
185,2,4,Pred,None,4
185,1,13,Pred,None,4
185,3,3,Pred,None,4
186,2,16,Pred,None,4
186,3,1,Pred,None,4
186,1,2,Pred,None,4
186,4,1,Pred,None,4
187,2,12,Pred,None,4
187,3,4,Pred,None,4
187,1,4,Pred,None,4
188,1,10,Pred,None,4
188,4,4,Pred,None,4
188,3,4,Pred,None,4
188,2,2,Pred,None,4
189,4,5,Pred,None,4
189,2,8,Pred,None,4
189,5,3,Pred,None,4
189,1,2,Pred,None,4
189,3,2,Pred,None,4
190,4,1,Pred,None,4
190,1,4,Pred,None,4
190,3,3,Pred,None,4
190,5,1,Pred,None,4
190,6,1,Pred,None,4
190,7,1,Pred,None,4
190,8,1,Pred,None,4
190,2,6,Pred,None,4
190,9,1,Pred,None,4
190,10,1,Pred,None,4
191,4,1,Pred,None,4
191,2,6,Pred,None,4
191,1,6,Pred,None,4
191,3,6,Pred,None,4
191,5,1,Pred,None,4
192,1,3,Pred,None,4
192,3,6,Pred,None,4
192,2,11,Pred,None,4
193,3,11,Pred,None,4
193,2,2,Pred,None,4
193,4,5,Pred,None,4
193,1,2,Pred,None,4
194,4,11,Pred,None,4
194,2,4,Pred,None,4
194,3,3,Pred,None,4
194,1,2,Pred,None,4
195,4,6,Pred,None,4
195,2,5,Pred,None,4
195,1,5,Pred,None,4
195,5,1,Pred,None,4
195,3,3,Pred,None,4
196,2,2,Pred,None,4
196,1,8,Pred,None,4
196,3,10,Pred,None,4
197,1,5,Pred,None,4
197,3,10,Pred,None,4
197,4,1,Pred,None,4
197,2,3,Pred,None,4
197,5,1,Pred,None,4
198,2,10,Pred,None,4
198,1,6,Pred,None,4
198,3,1,Pred,None,4
198,4,1,Pred,None,4
198,5,1,Pred,None,4
198,6,1,Pred,None,4
199,4,1,Pred,None,4
199,1,7,Pred,None,4
199,2,8,Pred,None,4
199,3,3,Pred,None,4
199,5,1,Pred,None,4
200,3,7,Pred,None,4
200,2,4,Pred,None,4
200,1,9,Pred,None,4
1,2,10,Pred,Shared,1
1,3,2,Pred,Shared,1
1,1,8,Pred,Shared,1
2,1,15,Pred,Shared,1
2,2,5,Pred,Shared,1
3,2,9,Pred,Shared,1
3,1,11,Pred,Shared,1
4,1,6,Pred,Shared,1
4,3,11,Pred,Shared,1
4,2,3,Pred,Shared,1
5,1,8,Pred,Shared,1
5,2,12,Pred,Shared,1
6,4,4,Pred,Shared,1
6,3,6,Pred,Shared,1
6,2,8,Pred,Shared,1
6,1,2,Pred,Shared,1
7,1,8,Pred,Shared,1
7,3,5,Pred,Shared,1
7,4,1,Pred,Shared,1
7,2,5,Pred,Shared,1
7,5,1,Pred,Shared,1
8,2,8,Pred,Shared,1
8,4,5,Pred,Shared,1
8,3,4,Pred,Shared,1
8,1,2,Pred,Shared,1
8,5,1,Pred,Shared,1
9,2,9,Pred,Shared,1
9,1,11,Pred,Shared,1
10,2,18,Pred,Shared,1
10,1,2,Pred,Shared,1
11,2,10,Pred,Shared,1
11,4,6,Pred,Shared,1
11,1,2,Pred,Shared,1
11,3,2,Pred,Shared,1
12,4,12,Pred,Shared,1
12,1,2,Pred,Shared,1
12,3,4,Pred,Shared,1
12,2,2,Pred,Shared,1
13,2,6,Pred,Shared,1
13,1,4,Pred,Shared,1
13,3,10,Pred,Shared,1
14,2,7,Pred,Shared,1
14,1,13,Pred,Shared,1
15,1,9,Pred,Shared,1
15,2,11,Pred,Shared,1
16,4,8,Pred,Shared,1
16,1,2,Pred,Shared,1
16,2,8,Pred,Shared,1
16,3,2,Pred,Shared,1
17,3,5,Pred,Shared,1
17,4,5,Pred,Shared,1
17,2,8,Pred,Shared,1
17,1,2,Pred,Shared,1
18,3,5,Pred,Shared,1
18,1,13,Pred,Shared,1
18,2,2,Pred,Shared,1
19,2,13,Pred,Shared,1
19,1,2,Pred,Shared,1
19,4,1,Pred,Shared,1
19,3,3,Pred,Shared,1
19,5,1,Pred,Shared,1
20,1,2,Pred,Shared,1
20,3,3,Pred,Shared,1
20,2,13,Pred,Shared,1
20,4,1,Pred,Shared,1
20,5,1,Pred,Shared,1
21,5,1,Pred,Shared,1
21,6,1,Pred,Shared,1
21,4,3,Pred,Shared,1
21,3,8,Pred,Shared,1
